StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4_1,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q10
2024-04-03 14:24:07,2024-04-03 14:26:47,IP Address,172.59.210.101,100,159,True,2024-04-03 14:26:48,R_2h8T8irtwsx7bmF,,,,,40.7641,-74.1654,qr,EN,,4,4,4,5,5,5,5,4,4,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Fireplaces,Trucks",5,2,5,3,3,3,9,Patients not understanding the importance/relevance of environmental health care on their health
2024-04-03 14:22:19,2024-04-03 14:26:51,IP Address,128.6.36.117,100,272,True,2024-04-03 14:26:52,R_2oC2ssTyxPAwjyE,,,,,40.5511,-74.4606,qr,EN,rp933,3,3,3,4,3,3,4,3,2.5,PM < 2.5 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Fireplaces,Trucks",2,2,3,3,4,4,5,
2024-04-03 14:22:35,2024-04-03 14:27:02,IP Address,130.156.160.177,100,266,True,2024-04-03 14:27:02,R_53xWHxLo0gGdl9e,,,,,40.5511,-74.4606,qr,EN,me545,3,2,4,2,2,3,5,3,3,PM < 0.05 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Trucks",5,5,5,5,5,5,10,Limited time to take a thorough history
2024-04-03 14:22:32,2024-04-03 14:27:03,IP Address,128.6.37.33,100,270,True,2024-04-03 14:27:03,R_3gTvzF6ik120yKs,,,,,40.5511,-74.4606,qr,EN,eh374,5,5,5,5,2,3,5,4,5,PM < 2.5 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Dirt Roads,Fireplaces,Trucks",5,5,5,5,5,4,10,"Giving patients realistic options for how to improve their life aside from attempting to remove the exposure "
2024-04-03 14:22:41,2024-04-03 14:27:03,IP Address,130.219.10.90,100,261,True,2024-04-03 14:27:03,R_5JlxwvQYmcWThKl,,,,,40.4999,-74.4247,qr,EN,Nv325,5,5,3,5,4,5,5,4,2,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",5,3,4,3,5,3,10,
2024-04-03 13:53:26,2024-04-03 14:27:05,IP Address,130.219.10.90,100,2018,True,2024-04-03 14:27:05,R_2fa1yUrkjE2oXNw,,,,,40.4999,-74.4247,anonymous,EN,Ss4567,4,3,4,5,3,5,5,3,4,PM < 10 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",3,1,3,1,3,5,10,"Limited time in patient visits, patients may not know to share a relevant piece of information unless they are explicitly asked "
2024-04-03 14:24:10,2024-04-03 14:27:11,IP Address,130.219.10.90,100,181,True,2024-04-03 14:27:12,R_1TMOoLOItjjehr7,,,,,40.4999,-74.4247,qr,EN,cf712,5,5,5,5,5,5,5,4,3,PM < 25 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,Cars,2,2,2,2,2,2,7,
2024-04-03 14:22:47,2024-04-03 14:27:16,IP Address,130.219.10.90,100,269,True,2024-04-03 14:27:16,R_50HGBOhEZOn9KpA,,,,,40.4999,-74.4247,qr,EN,jd1711,5,4,4,5,3,4,5,4,5,PM < 0.25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,Cars,5,2,4,3,5,5,10,"Knowing what community resources are available to help patients. "
2024-04-03 14:22:21,2024-04-03 14:27:18,IP Address,130.219.10.90,100,297,True,2024-04-03 14:27:19,R_5pYhbbAVdzOKyg9,,,,,40.4999,-74.4247,qr,EN,,5,5,5,5,5,5,5,5,3.5,PM < 1 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",4,1,4,3,4,4,10,
2024-04-03 14:22:31,2024-04-03 14:27:20,IP Address,128.6.37.119,100,289,True,2024-04-03 14:27:21,R_2QA0e3jjueqFMaR,,,,,40.5511,-74.4606,qr,EN,,5,5,5,5,,5,5,2,5,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",,,,,,,10,Can’t easily move houses
2024-04-03 14:22:19,2024-04-03 14:27:20,IP Address,130.219.10.90,100,301,True,2024-04-03 14:27:21,R_55p41CcFvovu90t,,,,,40.4999,-74.4247,qr,EN,hc1000,5,5,5,4,3,5,4,2,3,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Dirt Roads,Fireplaces,Pollen",5,3,5,4,5,3,10,Infrastructure issues
2024-04-03 14:24:43,2024-04-03 14:27:21,IP Address,130.219.10.90,100,157,True,2024-04-03 14:27:21,R_1gRUi8SnhFyHpzL,,,,,40.4999,-74.4247,qr,EN,,5,4,2,5,2,4,5,2,2.5,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,Cars,4,2,5,5,5,5,8,
2024-04-03 14:22:25,2024-04-03 14:27:21,IP Address,130.219.10.90,100,296,True,2024-04-03 14:27:22,R_6RpRZXlkB2kzZhq,,,,,40.4999,-74.4247,qr,EN,Sef142,5,4,5,5,4,4,5,4,3,PM < 2.5 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,Fireplaces,2,3,3,3,3,3,7,Lack of knowledge and lack of resources to give to patients.
2024-04-03 14:22:35,2024-04-03 14:27:24,IP Address,130.219.10.90,100,288,True,2024-04-03 14:27:24,R_60oa3zjhBfufDfN,,,,,40.4999,-74.4247,qr,EN,Doc21,4,4,4,5,3,5,5,3,3.5,PM < 1 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,Cars,2,,0,,,3,8,N/a
2024-04-03 14:23:10,2024-04-03 14:27:26,IP Address,128.6.37.98,100,255,True,2024-04-03 14:27:27,R_7qeV1lJw0Xj0Par,,,,,40.5511,-74.4606,qr,EN,nvm37,5,5,5,5,3,4,5,5,4.5,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",2,1,3,1,4,2,10,Lack of understanding about resources that can aid patients with environmental exposures.
2024-04-03 14:25:05,2024-04-03 14:27:27,IP Address,128.6.37.30,100,142,True,2024-04-03 14:27:28,R_7I5cCmQUWFSZiBK,,,,,40.5511,-74.4606,qr,EN,sb2494,5,2,3,4,2,5,5,2,3.5,PM < 2.5 μm,Particles of this diameter are unable to be suspended in air.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",3,2,4,3,4,3,9,
2024-04-03 14:22:21,2024-04-03 14:27:29,IP Address,130.219.10.90,100,307,True,2024-04-03 14:27:30,R_5uyTwMegEhZT47T,,,,,40.4999,-74.4247,qr,EN,Jlb720,5,4,4,5,1,5,5,2,4,PM < 25 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Fireplaces,Trucks",4,5,2,5,4,2,8,Differing access
2024-04-03 14:24:59,2024-04-03 14:27:43,IP Address,130.219.10.90,100,163,True,2024-04-03 14:27:43,R_5FlJZKyUcLiXuMD,,,,,40.4999,-74.4247,qr,EN,,3,3,2,4,1,1,2,1,2.5,PM < 1 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,Electric Vehicles,4,3,1,1,2,2,8,Hard to address
2024-04-03 14:23:18,2024-04-03 14:27:49,IP Address,128.6.37.5,100,270,True,2024-04-03 14:27:49,R_3TWYjYtp8TDMafD,,,,,40.5511,-74.4606,qr,EN,Sg1496,5,5,5,5,5,5,5,5,5,PM < 25 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",5,5,5,5,3,3,10,N/a
2024-04-03 14:22:23,2024-04-03 14:27:49,IP Address,128.6.36.242,100,326,True,2024-04-03 14:27:49,R_2mmekFbUinuQGsc,,,,,40.5511,-74.4606,qr,EN,kd699,5,5,4,5,3,3,5,1,2.5,PM < 1 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",5,3,5,2,5,4,10,"Because we cannot control or contribute much to their habits, lifestyle, financial situation, and social determinants outside of the clinic, I feel that giving effective and actionable advice is difficult. "
2024-04-03 14:22:26,2024-04-03 14:27:54,IP Address,172.59.208.190,100,328,True,2024-04-03 14:27:55,R_5jPmCUhAXSfTCtb,,,,,40.7641,-74.1654,qr,EN,,4,4,4,4,3,2,5,2,3,PM < 1 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Dirt Roads,Electric Vehicles,Fireplaces",5,4,4,2,4,4,9,
2024-04-03 14:22:22,2024-04-03 14:27:59,IP Address,128.6.36.109,100,336,True,2024-04-03 14:28:00,R_5Nno62CJvFGq90M,,,,,40.5511,-74.4606,qr,EN,Pnp43,4,3,3,3,2,3,4,3,2.5,PM < 1 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,Fireplaces,2,1,1,1,1,2,9,
2024-04-03 14:23:06,2024-04-03 14:28:01,IP Address,130.219.10.90,100,295,True,2024-04-03 14:28:02,R_2sB0aAIJxNR6r6n,,,,,40.4999,-74.4247,qr,EN,jp1579,4,5,,4,5,4,5,1,2,PM < 0.25 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Trucks",4,1,1,,2,5,8,"General knowledge would probably be the most difficult to break through. I can see patients being open to discussing environmental health, but practitioners might be hesitant to incorporate such questions"
2024-04-03 14:22:35,2024-04-03 14:28:12,IP Address,130.219.10.90,100,337,True,2024-04-03 14:28:13,R_6RfoLeBwXmQSWJz,,,,,40.4999,-74.4247,qr,EN,ka862,3,2,3,3,2,3,3,2,3.5,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Fireplaces,Pollen,Trucks",3,2,3,2,3,2,8,Lack of personal knowledge at this point
2024-04-03 13:54:05,2024-04-03 14:28:18,IP Address,104.28.58.9,100,2053,True,2024-04-03 14:28:19,R_31aA3whekP5UAZ8,,,,,40.5175,-74.3991,qr,EN,ag2230,5,4,4,5,3,3,4,3,3.5,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Trucks",3,1,3,3,5,5,7,"Timing constraints "
2024-04-03 14:26:08,2024-04-03 14:28:32,IP Address,174.229.210.227,100,143,True,2024-04-03 14:28:33,R_3hEZnxPSQnhVrjM,,,,,40.7869,-74.2535,qr,EN,klv59,3,3,3,3,3,1,4,2,3.5,PM < 1 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Trucks",3,3,3,3,4,3,7,None
2024-04-03 13:54:23,2024-04-03 14:28:54,IP Address,130.219.10.90,100,2070,True,2024-04-03 14:28:54,R_6tDPpA3gSPB4Tdj,,,,,40.4999,-74.4247,qr,EN,hs1154,4,3,5,3,2,5,4,1,3.5,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",4,3,4,4,4,4,8,
2024-04-03 14:23:33,2024-04-03 14:28:59,IP Address,128.6.36.169,100,325,True,2024-04-03 14:29:00,R_1dvlW0x6VyL3Fct,,,,,40.5511,-74.4606,qr,EN,ak1863,4,2,5,1,2,2,5,2,4,PM < 2.5 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Pollen",4,2,3,3,3,3,6,"Living situation of patients "
2024-04-03 14:22:29,2024-04-03 14:29:16,IP Address,130.219.10.90,100,407,True,2024-04-03 14:29:17,R_3gnlYRGfpTnEUtA,,,,,40.4999,-74.4247,qr,EN,,5,2,4,4,3,5,5,3,3,PM < 25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Electric Vehicles,Fireplaces",1,1,4,0,2,4,7,"Resource access of patients, thorough training, full knowledge of patient’s environment, time during appointment to address issues or get history on this topic"
2024-04-03 14:25:29,2024-04-03 14:29:45,IP Address,174.229.209.107,100,255,True,2024-04-03 14:29:45,R_3C3FsOEOT8HkRuq,,,,,40.7869,-74.2535,qr,EN,Rc1451,5,5,5,5,4,4,5,3,4,PM < 0.25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,Electric Vehicles,3,1,2,5,5,5,10,"My knowledge of the matter and specific protocols "
2024-04-03 14:23:38,2024-04-03 14:30:31,IP Address,130.219.10.90,100,412,True,2024-04-03 14:30:31,R_5e3Nkt7NaEMNSDe,,,,,40.4999,-74.4247,qr,EN,et519,3,4,3,4,4,3,4,2,3.5,PM < 10 μm,Particles of this diameter are unable to be suspended in air.,"Dirt Roads,Electric Vehicles,Fireplaces,Pollen",3,1,2,2,2,2,5,
2024-04-03 14:24:43,2024-04-03 14:30:52,IP Address,130.219.10.90,100,369,True,2024-04-03 14:30:53,R_7YYrUbZrbvMZ6PE,,,,,40.4999,-74.4247,qr,EN,anh90,4,5,5,5,5,5,5,5,1.5,PM < 1 μm,Particles of this diameter are unable to be suspended in air.,Cars,4,4,4,4,4,4,8,
2024-04-03 14:22:27,2024-04-03 14:31:07,IP Address,130.219.10.90,100,520,True,2024-04-03 14:31:08,R_3PFyHEAO0Y5aTUT,,,,,40.4999,-74.4247,qr,EN,,3,3,2,2,2,1,3,2,4,PM < 0.05 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces",2,1,1,1,2,3,5,
2024-04-03 14:25:09,2024-04-03 14:32:14,IP Address,130.219.10.90,100,424,True,2024-04-03 14:32:15,R_7YBi2OIudjMQIY9,,,,,40.4999,-74.4247,qr,EN,Ns813,1,1,3,,,0,5,1,2.5,PM < 0.25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,Fireplaces,3,1,3,1,4,4,8,"Lack of time, education level of patient, lack of attention/indifference towards the subject matter"
2024-04-03 14:22:40,2024-04-03 14:33:52,IP Address,128.6.37.213,100,672,True,2024-04-03 14:33:53,R_21oXMm6XKxJsczk,,,,,40.5511,-74.4606,qr,EN,si146,4,3,5,5,3,4,5,2,2.5,PM < 2.5 μm,Particles of this diameter are unable to be suspended in air.,"Cars,Trucks",2,1,1,1,2,2,6,Lack of training or awareness
2024-04-03 13:53:42,2024-04-03 14:34:09,IP Address,130.219.10.90,100,2427,True,2024-04-03 14:34:09,R_30cmmUJSw6YdL8N,,,,,40.4999,-74.4247,qr,EN,rs2128,4,5,3,4,3,3,5,2,4.5,PM < 0.25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,Fireplaces,4,1,2,3,4,3,10,"Understanding and access to available resources "
2024-04-03 14:22:27,2024-04-03 14:34:10,IP Address,130.219.10.90,100,703,True,2024-04-03 14:34:11,R_1Ic9mjlj9d5FrRn,,,,,40.4999,-74.4247,qr,EN,ij91,5,5,5,5,2,5,5,3,3,PM < 0.05 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Fireplaces,Trucks",5,3,5,2,5,4,8,"Patient denial of environmental impact on health

Not having any helpful recourse for those suffering from community/environmental health impacts"
2024-04-03 14:22:21,2024-04-03 14:44:06,IP Address,130.219.10.90,100,1304,True,2024-04-03 14:44:06,R_5LpdB5oE6bHzfzj,,,,,40.4999,-74.4247,qr,EN,,4,4,5,5,4,4,4,3,2,PM < 0.25 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Fireplaces,Pollen,Trucks",2,3,3,2,3,3,7,
2024-04-03 14:25:34,2024-04-03 14:44:54,IP Address,130.219.10.90,100,1160,True,2024-04-03 14:44:55,R_2Lko5RHI0yONhwB,,,,,40.4999,-74.4247,qr,EN,ABD100,3,5,3,3,2,4,5,1,2.5,PM < 10 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Fireplaces,Trucks",1,1,2,,2,3,4,
2024-04-03 14:22:25,2024-04-03 14:46:11,IP Address,130.219.10.90,100,1426,True,2024-04-03 14:46:12,R_549xeisITTJikRX,,,,,40.4999,-74.4247,qr,EN,Dv427,5,5,2,4,2,1,5,3,2.5,PM < 0.25 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Pollen,Trucks",2,5,2,4,3,5,6,
2024-04-03 14:22:17,2024-04-03 14:22:34,IP Address,128.6.37.124,9,16,False,2024-04-10 14:22:35,R_3Vpx9isMgsC9u8H,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:26,2024-04-03 14:22:49,IP Address,130.219.10.90,9,23,False,2024-04-10 14:22:52,R_5pFjOezJFdGbQaj,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:23,2024-04-03 14:22:51,IP Address,128.6.37.134,9,27,False,2024-04-10 14:22:57,R_3CTNxppOzubvAwP,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:39,2024-04-03 14:23:14,IP Address,130.219.10.90,9,34,False,2024-04-10 14:23:17,R_5HdZL8KpNAWWTPe,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:21,2024-04-03 14:23:30,IP Address,130.219.10.90,9,68,False,2024-04-10 14:23:32,R_5r2L3tHMXRQFAdr,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:23:27,2024-04-03 14:24:02,IP Address,174.193.1.194,9,34,False,2024-04-10 14:24:03,R_13y8fxgrYvoa9GY,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:25,2024-04-03 14:24:01,IP Address,130.219.10.90,55,96,False,2024-04-10 14:24:07,R_55yEdchcfwGlXh6,,,,,,,qr,EN,Zr133,2,1,1,,1,4,5,1,3,PM < 0.05 μm,,,,,,,,,,
2024-04-03 14:22:35,2024-04-03 14:24:05,IP Address,104.28.56.10,55,89,False,2024-04-10 14:24:08,R_7ete93RQ9twj6Xn,,,,,,,qr,EN,,2,3,3,1,1,2,3,2,1,PM < 10 μm,,,,,,,,,,
2024-04-03 14:22:23,2024-04-03 14:24:10,IP Address,130.219.10.90,55,107,False,2024-04-10 14:24:13,R_5JtsjLMb4KGNB0G,,,,,,,qr,EN,,5,5,5,5,5,5,5,5,3.5,PM < 2.5 μm,,,,,,,,,,
2024-04-03 14:24:19,2024-04-03 14:24:25,IP Address,174.249.84.30,9,6,False,2024-04-10 14:24:30,R_3SyEyqXocACkbFD,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:24:42,2024-04-03 14:24:50,IP Address,128.6.36.100,9,8,False,2024-04-10 14:24:53,R_2FKue7WYjd0dH94,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:19,2024-04-03 14:25:04,IP Address,130.219.10.90,9,165,False,2024-04-10 14:25:05,R_5HnxhrDbFprrtFM,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:25:17,2024-04-03 14:25:40,IP Address,108.145.161.24,9,22,False,2024-04-10 14:25:42,R_2qqAVhT76mRJHKP,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:22:29,2024-04-03 14:26:40,IP Address,174.229.209.122,55,250,False,2024-04-10 14:26:41,R_3ahECIXHSybJhG9,,,,,,,qr,EN,ef208,4,5,1,3,4,3,5,2,3.5,PM < 2.5 μm,,,,,,,,,,
2024-04-03 14:22:33,2024-04-03 14:43:24,IP Address,128.6.37.157,9,1251,False,2024-04-10 14:43:28,R_2dZgK6kISfIIxiO,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:22,2024-04-03 14:43:30,IP Address,128.6.37.83,9,8,False,2024-04-10 14:43:33,R_2ZEO2gB671Si2Ej,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
