StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4_1,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q10
2024-04-03 14:43:25,2024-04-03 14:46:57,IP Address,130.219.10.90,100,211,True,2024-04-03 14:46:57,R_7tzYLpFIay9tOfa,,,,,40.4999,-74.4247,qr,EN,imk40,5,4,3,5,3,4,5,2,3,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Electric Vehicles,Fireplaces,Trucks",3,1,3,3,3,4,4,"Air pollution, access to clean water, exposures from/near industrial sources "
2024-04-03 14:44:06,2024-04-03 14:46:58,IP Address,128.6.37.33,100,171,True,2024-04-03 14:46:58,R_3hNmTdYufY7KiZU,,,,,40.5511,-74.4606,qr,EN,eh374,5,5,5,5,5,5,5,5,5,PM < 2.5 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Fireplaces,Trucks",5,5,5,5,5,5,10,"Canadian fires, how global warming effects healthcare conditions "
2024-04-03 14:43:32,2024-04-03 14:47:02,IP Address,130.219.10.90,100,209,True,2024-04-03 14:47:02,R_20ZW5JguGZslDeX,,,,,40.4999,-74.4247,qr,EN,Jm3019,4,3,2,4,3,3,5,2,3,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Fireplaces,Trucks",2,3,3,2,4,4,6,
2024-04-03 14:45:21,2024-04-03 14:47:07,IP Address,128.6.37.5,100,105,True,2024-04-03 14:47:07,R_5mxAfB7LQbONTsB,,,,,40.5511,-74.4606,qr,EN,Sg1496,5,5,5,5,5,5,5,5,2.5,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",5,5,5,5,5,5,10,
2024-04-03 14:43:25,2024-04-03 14:47:08,IP Address,130.219.10.90,100,222,True,2024-04-03 14:47:09,R_708PuYQ8omzY4bT,,,,,40.4999,-74.4247,qr,EN,Sef142,5,5,5,5,4,4,5,4,3,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,Fireplaces,3,3,3,2,3,2,8,Heat stress and how it impacts vulnerable populations/those with concomitant conditions.
2024-04-03 14:42:21,2024-04-03 14:47:11,IP Address,128.6.37.151,100,289,True,2024-04-03 14:47:11,R_5Dn41HcCO0AEg7f,,,,,40.5511,-74.4606,anonymous,EN,kd699,5,5,4,5,4,4,5,1,3,PM < 2.5 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Electric Vehicles,Fireplaces,Trucks",5,5,5,1,5,5,10,Pollution and respiratory illness!
2024-04-03 14:43:27,2024-04-03 14:47:12,IP Address,128.6.37.119,100,224,True,2024-04-03 14:47:12,R_2WZNTcffi6swYGn,,,,,40.5511,-74.4606,qr,EN,Jw1646,5,5,5,5,,5,5,3,3,PM < 2.5 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Dirt Roads,Fireplaces,Trucks",5,5,5,5,5,5,10,Any effect on neurologic diseases?
2024-04-03 14:44:06,2024-04-03 14:47:12,IP Address,128.6.37.198,100,185,True,2024-04-03 14:47:12,R_2KT7SmNucJyLFeH,,,,,40.5511,-74.4606,qr,EN,nvm37,5,5,5,5,5,5,5,5,4,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Trucks",4,3,5,3,4,4,10,Finding resources that can help aid our future patients
2024-04-03 14:43:36,2024-04-03 14:47:18,IP Address,130.219.10.90,100,222,True,2024-04-03 14:47:19,R_5D2Ee0qUUBb3kRd,,,,,40.4999,-74.4247,qr,EN,,5,5,1,5,1,2,5,1,3,PM < 2.5 μm,Particles of this diameter are unable to be suspended in air.,"Cars,Trucks",3,1,2,1,3,5,9,
2024-04-03 14:45:08,2024-04-03 14:47:32,IP Address,130.219.10.90,100,144,True,2024-04-03 14:47:32,R_7aJo6xOHG4aeEV5,,,,,40.4999,-74.4247,qr,EN,ABD100,3,3,3,3,2,4,5,1,3,PM < 2.5 μm,Particles of this size are generally absorbed in the respiratory tract and safely excreted in mucus.,"Cars,Fireplaces,Trucks",3,3,4,2,3,5,7,
2024-04-03 14:43:27,2024-04-03 14:48:07,IP Address,130.219.10.90,100,280,True,2024-04-03 14:48:07,R_3x1gJ545dPn9I5j,,,,,40.4999,-74.4247,qr,EN,jz1092,5,3,2,1,2,2,5,3,3,PM < 2.5 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Fireplaces,Trucks",2,2,1,2,2,2,6,How can individual physicians address environmental inequity in their daily practice?
2024-04-03 14:43:28,2024-04-03 14:48:48,IP Address,130.219.10.90,100,319,True,2024-04-03 14:48:49,R_51Xjm0xV918WQwW,,,,,40.4999,-74.4247,qr,EN,hc1000,5,5,5,4,3,4,5,4,3,PM < 0.25 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Electric Vehicles,Fireplaces,Pollen",5,4,5,5,5,4,10,Urban exposures (i.e access to quality air conditioning/heat)
2024-04-03 14:43:34,2024-04-03 14:49:42,IP Address,130.219.10.90,100,367,True,2024-04-03 14:49:42,R_1y1vUSOGK2eZJzr,,,,,40.4999,-74.4247,qr,EN,Dv427,5,,2,5,2,1,5,3,2.5,PM < 0.25 μm,Particles of this size reach the bronchial tree where they corrode the alveolar parenchyma.,"Cars,Dirt Roads,Electric Vehicles,Fireplaces,Pollen,Trucks",3,5,1,2,5,4,8,
2024-04-03 14:44:13,2024-04-03 15:14:52,IP Address,172.59.215.33,100,1838,True,2024-04-03 15:14:52,R_5mJhW6MaFfzJpGF,,,,,40.7256,-74.1594,qr,EN,ak1709,5,5,5,5,5,5,5,4,3,PM < 2.5 μm,Particles of this size include dust and pollen and are the main source of seasonal rhinitis,"Cars,Dirt Roads,Pollen,Trucks",5,5,5,4,5,5,10,Vector borne diseases
2024-04-02 19:01:37,2024-04-02 19:02:17,IP Address,172.56.75.43,9,39,False,2024-04-09 19:02:19,R_7fDxpJzSp95Md4f,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:22,2024-04-03 14:43:26,IP Address,130.219.10.90,9,4,False,2024-04-10 14:43:29,R_2ELWYpIWqF6KOid,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:22,2024-04-03 14:43:29,IP Address,130.219.10.90,9,6,False,2024-04-10 14:43:32,R_20xKIsxCC9OWsyB,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:21,2024-04-03 14:43:33,IP Address,128.6.37.90,9,11,False,2024-04-10 14:43:34,R_3DMRdh6Oy0eTCcs,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:22,2024-04-03 14:43:34,IP Address,130.219.10.90,9,11,False,2024-04-10 14:43:37,R_4pdNCZCEwy3RGY9,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:30,2024-04-03 14:43:45,IP Address,130.219.10.90,9,14,False,2024-04-10 14:43:50,R_2eE5z5vVKBq3C8h,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:25,2024-04-03 14:43:51,IP Address,174.206.230.241,55,25,False,2024-04-10 14:43:52,R_5DVlDYsEx5cqNMe,,,,,,,qr,EN,,4,4,4,4,2,5,4,2,3,PM < 0.25 μm,,,,,,,,,,
2024-04-03 14:43:49,2024-04-03 14:43:54,IP Address,130.219.10.90,9,5,False,2024-04-10 14:44:02,R_7P0idtiu2B3qdBn,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:44:21,2024-04-03 14:44:24,IP Address,130.219.10.90,9,3,False,2024-04-10 14:44:25,R_3dLF9tIT3tLo228,,,,,,,qr,EN,,,,,,,,,,,,,,,,,,,,,
2024-04-03 14:43:29,2024-04-03 14:44:35,IP Address,128.6.37.105,55,66,False,2024-04-10 14:44:40,R_59XVxA5C3F0oBoZ,,,,,,,qr,EN,,5,5,1,5,5,1,5,,4,PM < 2.5 μm,,,,,,,,,,
2024-04-03 14:43:29,2024-04-03 15:43:09,IP Address,130.219.10.90,55,3579,False,2024-04-10 15:43:12,R_2CrUk36FeE2OHGp,,,,,,,qr,EN,,5,5,4,4,5,5,5,5,5,PM < 2.5 μm,,,,,,,,,,
2024-04-11 12:07:16,2024-04-11 12:09:51,IP Address,68.196.244.245,55,154,False,2024-04-18 12:09:57,R_3QQZcfZkA1OH4bQ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,
